corpus	piece	../../pitch_arrays/DLC	split	pitch_arrays	last_modified	last_modified_url	TimeSig	KeySig	last_mc	last_mn	length_qb	last_mc_unfolded	last_mn_unfolded	length_qb_unfolded	volta_mcs	all_notes_qb	n_onsets	n_onset_positions	guitar_chord_count	form_label_count	label_count	annotated_key	harmony_version	annotators	reviewers	composed_start	composed_end	composer	workTitle	movementNumber	movementTitle	workNumber	poet	lyricist	arranger	copyright	creationDate	mscVersion	platform	source	translator	title_text	lyricist_text	composer_text	musescore	ms3_version	subdirectory	rel_path	has_drumset	ambitus	comments	originalFormat	staff_1_ambitus	staff_1_instrument	staff_2_ambitus	staff_2_instrument	staff_3_ambitus	staff_3_instrument	staff_4_ambitus	staff_4_instrument	composed_source	subtitle_text	P86 (composer)	wikidata	musicbrainz	viaf	imslp	pdf	score_integrity	typesetter	transcriber	imslp.1	key	mode	electronic editor	electronic encoder	path	text	score integrity	extension	staff_5_ambitus	staff_5_instrument	staff_6_ambitus	staff_6_instrument	PDF	wdt:P86	librettist	sceneNumber	sceneTitle	staff_7_ambitus	staff_7_instrument	staff_8_ambitus	staff_8_instrument	staff_9_ambitus	staff_9_instrument	staff_10_ambitus	staff_10_instrument	staff_11_ambitus	staff_11_instrument	staff_12_ambitus	staff_12_instrument	staff_13_ambitus	staff_13_instrument	staff_14_ambitus	staff_14_instrument	staff_15_ambitus	staff_15_instrument	staff_16_ambitus	staff_16_instrument	staff_17_ambitus	staff_17_instrument	staff_18_ambitus	staff_18_instrument	staff_19_ambitus	staff_19_instrument	staff_20_ambitus	staff_20_instrument	staff_21_ambitus	staff_21_instrument	source.1	part_name_text	last_modified_url.1	rel_path.1	has_chords	has_cadence	has_phrase	has_pedal
frescobaldi_fiori_musicali	12.30_Alto_recercar	False		True	v2.1-22-ga581b19	https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.1-22-ga581b19/MS3/12.30_Alto_recercar.mscx	1: 4/2, 60: 2/2, 61: 4/2	1: -1	81	81	644.0	81	81	644.0		2021.0	959	570	0	0	319	g				1635	1635	Girolamo Frescobaldi	La Messa degli Apostoli	13	Alto recercar	Op.12				1635	2018-11-22	3.02	Microsoft Windows	https://musescore.com/user/11977961/scores/5552416		La Messa degli Apostoli, 13: Alto recercar		Girolamo Frescobaldi	3.6.2	2.5.4	frescobaldi_fiori_musicali/MS3	frescobaldi_fiori_musicali/MS3/12.30_Alto_recercar.mscx	0	43-77 (G2-F5)			55-77 (G3-F5)	Organ	43-65 (G2-F4)	Organ					Bärenreiter Verlag (https://imslp.org/wiki/Special:ReverseLookup/39823)	from <i>Fiori Musicali</i>	Q209212	https://www.wikidata.org/wiki/Q3072749	https://musicbrainz.org/work/6d10ff6d-356f-477b-9b5e-16593b6418db	https://viaf.org/viaf/179864547/	https://imslp.org/wiki/Fiori_Musicali,_Op.12_(Frescobaldi,_Girolamo)	https://imslp.org/wiki/Special:ReverseLookup/39823		https://musescore.com/user/11977961																																																				https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.1-22-ga581b19/MS3/12.30_Alto_recercar.mscx	frescobaldi_fiori_musicali/MS3/12.30_Alto_recercar.mscx	True	False	True	True
frescobaldi_fiori_musicali	12.31_Toccata_per_l'Elevatione	False		True	v2.2-21-g217c8bb	https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.2-21-g217c8bb/MS3/12.31_Toccata_per_l'Elevatione.mscx	1: 4/2, 9: 2/2, 10: 4/2, 11: 2/2, 23: 4/2, 25: 2/2, 30: 4/2	1: 0	33	33	192.0	33	33	192.0		711.0	457	296	0	0	132	e				1635	1635	Girolamo Frescobaldi	La Messa degli Apostoli	14	Toccata per l'Elevatione	Op.12				1635	2018-11-22	3.02	Microsoft Windows	https://musescore.com/user/11977961/scores/5552416		La Messa degli Apostoli, 14: Toccata per l'Elevatione		Girolamo Frescobaldi	3.6.2	2.5.4	frescobaldi_fiori_musicali/MS3	frescobaldi_fiori_musicali/MS3/12.31_Toccata_per_l'Elevatione.mscx	0	40-77 (E2-F5)			56-77 (G#3-F5)	Organ	40-64 (E2-E4)	Organ					Bärenreiter Verlag (https://imslp.org/wiki/Special:ReverseLookup/39823)	from <i>Fiori Musicali</i>	Q209212	https://www.wikidata.org/wiki/Q3072749	https://musicbrainz.org/work/39a66bcd-c993-4d38-9e3c-1d090ac64754	https://viaf.org/viaf/179864547/	https://imslp.org/wiki/Fiori_Musicali,_Op.12_(Frescobaldi,_Girolamo)	https://imslp.org/wiki/Special:ReverseLookup/39823		https://musescore.com/user/11977961																																																				https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.2-21-g217c8bb/MS3/12.31_Toccata_per_l'Elevatione.mscx	frescobaldi_fiori_musicali/MS3/12.31_Toccata_per_l'Elevatione.mscx	True	False	True	True
frescobaldi_fiori_musicali	12.32_Recercar_con_obligo_del_Basso_come_appare	False		True	v2.2-27-g405634d	https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.2-27-g405634d/MS3/12.32_Recercar_con_obligo_del_Basso_come_appare.mscx	1: 4/2, 21: 6/2, 22: 4/2	1: 0	64	64	516.0	64	64	516.0		1628.0	776	457	0	0	219	C				1635	1635	Girolamo Frescobaldi	La Messa degli Apostoli	15	Recercar con obligo del Basso come appare	Op.12				1635	2018-11-22	3.02	Microsoft Windows	https://musescore.com/user/11977961/scores/5552416		"La Messa degli Apostoli,
15: Recercar con obligo del Basso come appare"		Girolamo Frescobaldi	3.6.2	2.5.4	frescobaldi_fiori_musicali/MS3	frescobaldi_fiori_musicali/MS3/12.32_Recercar_con_obligo_del_Basso_come_appare.mscx	0	41-76 (F2-E5)			54-76 (F#3-E5)	Organ	41-66 (F2-F#4)	Organ					Bärenreiter Verlag (https://imslp.org/wiki/Special:ReverseLookup/39823)	from <i>Fiori Musicali</i>	Q209212	https://www.wikidata.org/wiki/Q3072749	https://musicbrainz.org/work/aad9f19c-e1c5-42ca-b76a-14e98a83fd86	https://viaf.org/viaf/179864547/	https://imslp.org/wiki/Fiori_Musicali,_Op.12_(Frescobaldi,_Girolamo)	https://imslp.org/wiki/Special:ReverseLookup/39823		https://musescore.com/user/11977961																																																				https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.2-27-g405634d/MS3/12.32_Recercar_con_obligo_del_Basso_come_appare.mscx	frescobaldi_fiori_musicali/MS3/12.32_Recercar_con_obligo_del_Basso_come_appare.mscx	True	False	True	True
frescobaldi_fiori_musicali	12.33_Canzon_quarti_toni_dopo_il_post_Comune	False		True	v2.2-32-ge2bff4d	https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.2-32-ge2bff4d/MS3/12.33_Canzon_quarti_toni_dopo_il_post_Comune.mscx	1: 4/4, 16: 8/4, 17: 3/2, 34: 8/4, 37: 4/4	1: 0	58	58	282.0	58	58	282.0		886.0	878	540	0	0	207	e				1635	1635	Girolamo Frescobaldi	La Messa degli Apostoli	16	Canzon quarti toni dopo il post Comune	Op.12				1635	2018-11-22	3.02	Microsoft Windows	https://musescore.com/user/11977961/scores/5552416		"La Messa degli Apostoli,
16: Canzon quarti toni dopo il post Comune"		Girolamo Frescobaldi	3.6.2	2.5.4	frescobaldi_fiori_musicali/MS3	frescobaldi_fiori_musicali/MS3/12.33_Canzon_quarti_toni_dopo_il_post_Comune.mscx	0	40-77 (E2-F5)			55-77 (G3-F5)	Organ	40-65 (E2-F4)	Organ					Bärenreiter Verlag (https://imslp.org/wiki/Special:ReverseLookup/39823)	from <i>Fiori Musicali</i>	Q209212	https://www.wikidata.org/wiki/Q3072749	https://musicbrainz.org/work/5d23ad85-1ddb-46f9-8560-39bc311d2321	https://viaf.org/viaf/179864547/	https://imslp.org/wiki/Fiori_Musicali,_Op.12_(Frescobaldi,_Girolamo)	https://imslp.org/wiki/Special:ReverseLookup/39823		https://musescore.com/user/11977961																																																				https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.2-32-ge2bff4d/MS3/12.33_Canzon_quarti_toni_dopo_il_post_Comune.mscx	frescobaldi_fiori_musicali/MS3/12.33_Canzon_quarti_toni_dopo_il_post_Comune.mscx	True	False	True	True
frescobaldi_fiori_musicali	12.34_Toccata_avanti_la_Messa_della_Madonna	False		True	v2.2-36-gd0e7580	https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.2-36-gd0e7580/MS3/12.34_Toccata_avanti_la_Messa_della_Madonna.mscx	1: 4/2, 4: 2/2	1: 0	12	12	60.0	12	12	60.0		214.5	195	119	0	0	38	d				1635	1635	Girolamo Frescobaldi	La Messa della Madonna	1	Toccata avanti la Messa della Madonna	Op.12				MDCXXXV	2018-11-18	3.02	Microsoft Windows	https://musescore.com/user/11977961/scores/5317011		"La Messa della Madonna,
1: Toccata avanti la Messa della Madonna"		Girolamo Frescobaldi	3.6.2	2.5.4	frescobaldi_fiori_musicali/MS3	frescobaldi_fiori_musicali/MS3/12.34_Toccata_avanti_la_Messa_della_Madonna.mscx	0	41-77 (F2-F5)			55-77 (G3-F5)	Organ	41-62 (F2-D4)	Organ					Bärenreiter Verlag (https://imslp.org/wiki/Special:ReverseLookup/39823)	from <i>Fiori Musicali</i>	Q209212	https://www.wikidata.org/wiki/Q3072749	https://musicbrainz.org/work/62d77de1-f177-480f-a7f4-dde015d7690f	https://viaf.org/viaf/179864547/	https://imslp.org/wiki/Fiori_Musicali,_Op.12_(Frescobaldi,_Girolamo)	https://imslp.org/wiki/Special:ReverseLookup/39823		https://musescore.com/user/11977961																																																				https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.2-36-gd0e7580/MS3/12.34_Toccata_avanti_la_Messa_della_Madonna.mscx	frescobaldi_fiori_musicali/MS3/12.34_Toccata_avanti_la_Messa_della_Madonna.mscx	True	False	True	True
frescobaldi_fiori_musicali	12.35_Kyrie,_Tema_I	False		True	v2.1-22-ga581b19	https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.1-22-ga581b19/MS3/12.35_Kyrie,_Tema_I.mscx	1: 4/2	1: 0	12	12	96.0	12	12	96.0		298.0	126	68	0	0	42	d				1635	1635	Girolamo Frescobaldi	La Messa della Madonna	2	Kyrie, Tema I	Op.12				MDCXXXV	2018-11-18	3.02	Microsoft Windows	https://musescore.com/user/11977961/scores/5317011		La Messa della Madonna, 2: Kyrie, Tema I		Girolamo Frescobaldi	3.6.2	2.5.4	frescobaldi_fiori_musicali/MS3	frescobaldi_fiori_musicali/MS3/12.35_Kyrie,_Tema_I.mscx	0	43-77 (G2-F5)			60-77 (C4-F5)	Organ	43-65 (G2-F4)	Organ					Bärenreiter Verlag (https://imslp.org/wiki/Special:ReverseLookup/39823)	from <i>Fiori Musicali</i>	Q209212	https://www.wikidata.org/wiki/Q3072749	https://musicbrainz.org/work/ab40f086-3c2a-46f6-bc11-0f7b4eb04fcc	https://viaf.org/viaf/179864547/	https://imslp.org/wiki/Fiori_Musicali,_Op.12_(Frescobaldi,_Girolamo)	https://imslp.org/wiki/Special:ReverseLookup/39823		https://musescore.com/user/11977961																																																				https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.1-22-ga581b19/MS3/12.35_Kyrie,_Tema_I.mscx	frescobaldi_fiori_musicali/MS3/12.35_Kyrie,_Tema_I.mscx	True	False	True	True
frescobaldi_fiori_musicali	12.36_Kyrie,_Tema_K	False		True	v2.1-22-ga581b19	https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.1-22-ga581b19/MS3/12.36_Kyrie,_Tema_K.mscx	1: 4/2	1: 0	13	13	104.0	13	13	104.0		343.0	176	101	0	0	46	d				1635	1635	Girolamo Frescobaldi	La Messa della Madonna	3	Kyrie, Tema K	Op.12				MDCXXXV	2018-11-18	3.02	Microsoft Windows	https://musescore.com/user/11977961/scores/5317011		La Messa della Madonna, 3: Kyrie, Tema K		Girolamo Frescobaldi	3.6.2	2.5.4	frescobaldi_fiori_musicali/MS3	frescobaldi_fiori_musicali/MS3/12.36_Kyrie,_Tema_K.mscx	0	41-77 (F2-F5)			55-77 (G3-F5)	Organ	41-64 (F2-E4)	Organ					Bärenreiter Verlag (https://imslp.org/wiki/Special:ReverseLookup/39823)	from <i>Fiori Musicali</i>	Q209212	https://www.wikidata.org/wiki/Q3072749	https://musicbrainz.org/work/75180d31-a2d1-4229-a695-a51c42286abf	https://viaf.org/viaf/179864547/	https://imslp.org/wiki/Fiori_Musicali,_Op.12_(Frescobaldi,_Girolamo)	https://imslp.org/wiki/Special:ReverseLookup/39823		https://musescore.com/user/11977961																																																				https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.1-22-ga581b19/MS3/12.36_Kyrie,_Tema_K.mscx	frescobaldi_fiori_musicali/MS3/12.36_Kyrie,_Tema_K.mscx	True	False	True	True
frescobaldi_fiori_musicali	12.37_Christe,_Tema_L	False		True	v2.1-29-g547ef27	https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.1-29-g547ef27/MS3/12.37_Christe,_Tema_L.mscx	1: 4/2	1: 0	14	14	112.0	14	14	112.0		340.0	177	104	0	0	61	d				1635	1635	Girolamo Frescobaldi	La Messa della Madonna	4	Christe, Tema L	Op.12				MDCXXXV	2018-11-18	3.02	Microsoft Windows	https://musescore.com/user/11977961/scores/5317011		La Messa della Madonna, 4: Christe, Tema L		Girolamo Frescobaldi	3.6.2	2.5.4	frescobaldi_fiori_musicali/MS3	frescobaldi_fiori_musicali/MS3/12.37_Christe,_Tema_L.mscx	0	45-74 (A2-D5)			57-74 (A3-D5)	Organ	45-64 (A2-E4)	Organ					Bärenreiter Verlag (https://imslp.org/wiki/Special:ReverseLookup/39823)	from <i>Fiori Musicali</i>	Q209212	https://www.wikidata.org/wiki/Q3072749	https://musicbrainz.org/work/d86cb61e-189c-41c4-8808-dc3d90fa1967	https://viaf.org/viaf/179864547/	https://imslp.org/wiki/Fiori_Musicali,_Op.12_(Frescobaldi,_Girolamo)	https://imslp.org/wiki/Special:ReverseLookup/39823		https://musescore.com/user/11977961																																																				https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.1-29-g547ef27/MS3/12.37_Christe,_Tema_L.mscx	frescobaldi_fiori_musicali/MS3/12.37_Christe,_Tema_L.mscx	True	False	True	True
frescobaldi_fiori_musicali	12.38_Christe,_Tema_M	False		True	v2.1-22-ga581b19	https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.1-22-ga581b19/MS3/12.38_Christe,_Tema_M.mscx	1: 4/2	1: 0	12	12	96.0	12	12	96.0		324.0	155	90	0	0	40	d				1635	1635	Girolamo Frescobaldi	La Messa della Madonna	5	Christe, Tema M	Op.12				MDCXXXV	2018-11-18	3.02	Microsoft Windows	https://musescore.com/user/11977961/scores/5317011		La Messa della Madonna, 5: Christe, Tema M		Girolamo Frescobaldi	3.6.2	2.5.4	frescobaldi_fiori_musicali/MS3	frescobaldi_fiori_musicali/MS3/12.38_Christe,_Tema_M.mscx	0	43-77 (G2-F5)			57-77 (A3-F5)	Organ	43-62 (G2-D4)	Organ					Bärenreiter Verlag (https://imslp.org/wiki/Special:ReverseLookup/39823)	from <i>Fiori Musicali</i>	Q209212	https://www.wikidata.org/wiki/Q3072749	https://musicbrainz.org/work/eb31bb76-bb54-47ff-878d-79751ddbae5a	https://viaf.org/viaf/179864547/	https://imslp.org/wiki/Fiori_Musicali,_Op.12_(Frescobaldi,_Girolamo)	https://imslp.org/wiki/Special:ReverseLookup/39823		https://musescore.com/user/11977961																																																				https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.1-22-ga581b19/MS3/12.38_Christe,_Tema_M.mscx	frescobaldi_fiori_musicali/MS3/12.38_Christe,_Tema_M.mscx	True	False	True	True
frescobaldi_fiori_musicali	12.39_Kyrie,_Tema_N	False		True	v2.1-29-g547ef27	https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.1-29-g547ef27/MS3/12.39_Kyrie,_Tema_N.mscx	1: 4/2	1: 0	12	12	96.0	12	12	96.0		286.0	136	64	0	0	34	d				1635	1635	Girolamo Frescobaldi	La Messa della Madonna	6	Kyrie, Tema N	Op.12				MDCXXXV	2018-11-18	3.02	Microsoft Windows	https://musescore.com/user/11977961/scores/5317011		La Messa della Madonna, 6: Kyrie, Tema N		Girolamo Frescobaldi	3.6.2	2.5.4	frescobaldi_fiori_musicali/MS3	frescobaldi_fiori_musicali/MS3/12.39_Kyrie,_Tema_N.mscx	0	43-76 (G2-E5)			57-76 (A3-E5)	Organ	43-64 (G2-E4)	Organ					Bärenreiter Verlag (https://imslp.org/wiki/Special:ReverseLookup/39823)	from <i>Fiori Musicali</i>	Q209212	https://www.wikidata.org/wiki/Q3072749	https://musicbrainz.org/work/6e251035-13b4-4619-81c2-7ee1fe76040c	https://viaf.org/viaf/179864547/	https://imslp.org/wiki/Fiori_Musicali,_Op.12_(Frescobaldi,_Girolamo)	https://imslp.org/wiki/Special:ReverseLookup/39823		https://musescore.com/user/11977961																																																				https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.1-29-g547ef27/MS3/12.39_Kyrie,_Tema_N.mscx	frescobaldi_fiori_musicali/MS3/12.39_Kyrie,_Tema_N.mscx	True	False	True	True
frescobaldi_fiori_musicali	12.40_Kyrie,_Tema_O	False		True	v2.1-22-ga581b19	https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.1-22-ga581b19/MS3/12.40_Kyrie,_Tema_O.mscx	1: 4/2	1: 0	9	9	72.0	9	9	72.0		246.0	156	82	0	0	53	d				1635	1635	Girolamo Frescobaldi	La Messa della Madonna	7	Kyrie, Tema O	Op.12				MDCXXXV	2018-11-18	3.02	Microsoft Windows	https://musescore.com/user/11977961/scores/5317011		La Messa della Madonna, 7: Kyrie, Tema O		Girolamo Frescobaldi	3.6.2	2.5.4	frescobaldi_fiori_musicali/MS3	frescobaldi_fiori_musicali/MS3/12.40_Kyrie,_Tema_O.mscx	0	45-77 (A2-F5)			57-77 (A3-F5)	Organ	45-64 (A2-E4)	Organ					Bärenreiter Verlag (https://imslp.org/wiki/Special:ReverseLookup/39823)	from Fiori Musicali	Q209212	https://www.wikidata.org/wiki/Q3072749	https://musicbrainz.org/work/e37ac6f0-8af2-47ad-8c5f-13733805a709	https://viaf.org/viaf/179864547/	https://imslp.org/wiki/Fiori_Musicali,_Op.12_(Frescobaldi,_Girolamo)	https://imslp.org/wiki/Special:ReverseLookup/39823		https://musescore.com/user/11977961																																																				https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.1-22-ga581b19/MS3/12.40_Kyrie,_Tema_O.mscx	frescobaldi_fiori_musicali/MS3/12.40_Kyrie,_Tema_O.mscx	True	False	True	True
frescobaldi_fiori_musicali	12.41_Canzon_dopo_l'Epistola	False		True	v2.1-22-ga581b19	https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.1-22-ga581b19/MS3/12.41_Canzon_dopo_l'Epistola.mscx	1: 4/4, 26: 8/4, 27: 4/4, 28: 3/4	1: -1	49	49	178.0	49	49	178.0		554.5	616	341	0	0	126	g				1635	1635	Girolamo Frescobaldi	La Messa della Madonna	8	Canzon dopo l’Epistola	Op.12				MDCXXXV	2018-11-18	3.02	Microsoft Windows	https://musescore.com/user/11977961/scores/5317011		La Messa della Madonna, 8: Canzon dopo l’Epistola		Girolamo Frescobaldi	3.6.2	2.5.4	frescobaldi_fiori_musicali/MS3	frescobaldi_fiori_musicali/MS3/12.41_Canzon_dopo_l'Epistola.mscx	0	41-77 (F2-F5)			55-77 (G3-F5)	Organ	41-65 (F2-F4)	Organ					Bärenreiter Verlag (https://imslp.org/wiki/Special:ReverseLookup/39823)	from <i>Fiori Musicali</i>	Q209212	https://www.wikidata.org/wiki/Q3072749	https://musicbrainz.org/work/02abce1f-079a-4f49-a33a-94bb089e0196	https://viaf.org/viaf/179864547/	https://imslp.org/wiki/Fiori_Musicali,_Op.12_(Frescobaldi,_Girolamo)	https://imslp.org/wiki/Special:ReverseLookup/39823		https://musescore.com/user/11977961																																																				https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.1-22-ga581b19/MS3/12.41_Canzon_dopo_l'Epistola.mscx	frescobaldi_fiori_musicali/MS3/12.41_Canzon_dopo_l'Epistola.mscx	True	False	True	True
frescobaldi_fiori_musicali	12.42_Recercar_dopo_il_Credo	False		True	v2.2-34-g6492d03	https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.2-34-g6492d03/MS3/12.42_Recercar_dopo_il_Credo.mscx	1: 4/2, 28: 2/2, 29: 4/2	1: -1	46	46	364.0	46	46	364.0		1106.0	594	375	0	0	156	g				1635	1635	Girolamo Frescobaldi	La Messa della Madonna	9	Recercar dopo il Credo	Op.12				MDCXXXV	2018-11-18	3.02	Microsoft Windows	https://musescore.com/user/11977961/scores/5317011		La Messa della Madonna, 9: Recercar dopo il Credo		Girolamo Frescobaldi	3.6.2	2.5.4	frescobaldi_fiori_musicali/MS3	frescobaldi_fiori_musicali/MS3/12.42_Recercar_dopo_il_Credo.mscx	0	43-77 (G2-F5)			55-77 (G3-F5)	Organ	43-65 (G2-F4)	Organ					Bärenreiter Verlag (https://imslp.org/wiki/Special:ReverseLookup/39823)	from <i>Fiori Musicali</i>	Q209212	https://www.wikidata.org/wiki/Q3072749	https://musicbrainz.org/work/3545d2fe-012f-47af-9407-ee41dee41ae4	https://viaf.org/viaf/179864547/	https://imslp.org/wiki/Fiori_Musicali,_Op.12_(Frescobaldi,_Girolamo)	https://imslp.org/wiki/Special:ReverseLookup/39823		https://musescore.com/user/11977961																																																				https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.2-34-g6492d03/MS3/12.42_Recercar_dopo_il_Credo.mscx	frescobaldi_fiori_musicali/MS3/12.42_Recercar_dopo_il_Credo.mscx	True	False	True	True
frescobaldi_fiori_musicali	12.43_Toccata_avanti_il_Recercar	False		True	v2.1-22-ga581b19	https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.1-22-ga581b19/MS3/12.43_Toccata_avanti_il_Recercar.mscx	1: 4/4	1: 0	14	14	56.0	14	14	56.0		183.5	172	142	0	0	38	a				1635	1635	Girolamo Frescobaldi	La Messa della Madonna	10	Toccata avanti il Recercar	Op.12				MDCXXXV	2018-11-18	3.02	Microsoft Windows	https://musescore.com/user/11977961/scores/5317011		"La Messa della Madonna,
10: Toccata avanti il Recercar"		Girolamo Frescobaldi	3.6.2	2.5.4	frescobaldi_fiori_musicali/MS3	frescobaldi_fiori_musicali/MS3/12.43_Toccata_avanti_il_Recercar.mscx	0	45-77 (A2-F5)			57-77 (A3-F5)	Organ	45-64 (A2-E4)	Organ					Bärenreiter Verlag (https://imslp.org/wiki/Special:ReverseLookup/39823)	from <i>Fiori Musicali</i>	Q209212	https://www.wikidata.org/wiki/Q3072749	https://musicbrainz.org/work/a0e581f3-6fba-4424-95dc-ca773003f29a	https://viaf.org/viaf/179864547/	https://imslp.org/wiki/Fiori_Musicali,_Op.12_(Frescobaldi,_Girolamo)	https://imslp.org/wiki/Special:ReverseLookup/39823		https://musescore.com/user/11977961																																																				https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.1-22-ga581b19/MS3/12.43_Toccata_avanti_il_Recercar.mscx	frescobaldi_fiori_musicali/MS3/12.43_Toccata_avanti_il_Recercar.mscx	True	False	True	True
frescobaldi_fiori_musicali	12.44_Recercar_con_obligo_di_cantare_la_quinta_parte_non_senza_toccarla	False		True	v2.1-29-g547ef27	https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.1-29-g547ef27/MS3/12.44_Recercar_con_obligo_di_cantare_la_quinta_parte_non_senza_toccarla.mscx	1: 2/1, 2: 8/1, 3: 4/2	1: 0	59	59	496.0	59	59	496.0		1485.0	689	388	0	0	202	a				1635	1635	Girolamo Frescobaldi	La Messa della Madonna	11	Recercar con obligo di cantare la quinta parte non senza toccarla	Op.12				MDCXXXV	2018-11-18	3.02	Microsoft Windows	https://musescore.com/user/11977961/scores/5317011		"La Messa della Madonna,
11: Recercar con obligo di cantare
la quinta parte non senza toccarla"		Girolamo Frescobaldi	3.6.2	2.5.4	frescobaldi_fiori_musicali/MS3	frescobaldi_fiori_musicali/MS3/12.44_Recercar_con_obligo_di_cantare_la_quinta_parte_non_senza_toccarla.mscx	0	33-77 (A1-F5)			57-77 (A3-F5)	Organ	33-65 (A1-F4)	Organ					Bärenreiter Verlag (https://imslp.org/wiki/Special:ReverseLookup/39823)	from <i>Fiori Musicali</i>	Q209212	https://www.wikidata.org/wiki/Q3072749	https://musicbrainz.org/work/05c313dd-27b7-48e1-bc05-c0535bd982e2	https://viaf.org/viaf/179864547/	https://imslp.org/wiki/Fiori_Musicali,_Op.12_(Frescobaldi,_Girolamo)	https://imslp.org/wiki/Special:ReverseLookup/39823		https://musescore.com/user/11977961																																																				https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.1-29-g547ef27/MS3/12.44_Recercar_con_obligo_di_cantare_la_quinta_parte_non_senza_toccarla.mscx	frescobaldi_fiori_musicali/MS3/12.44_Recercar_con_obligo_di_cantare_la_quinta_parte_non_senza_toccarla.mscx	True	False	True	True
frescobaldi_fiori_musicali	12.45_Toccata_per_l'Elevatione	False		True	v2.2-40-gf8acff1	https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.2-40-gf8acff1/MS3/12.45_Toccata_per_l'Elevatione.mscx	1: 4/2, 7: 2/2, 16: 4/2, 17: 4/4	1: 0	24	24	124.0	24	24	124.0		438.0	284	179	0	0	86	e				1635	1635	Girolamo Frescobaldi	La Messa della Madonna	12	Toccata per l'Elevatione	Op.12				MDCXXXV	2018-11-18	3.02	Microsoft Windows	https://musescore.com/user/11977961/scores/5317011		La Messa della Madonna, 12: Toccata per l'Elevatione		Girolamo Frescobaldi	3.6.2	2.5.4	frescobaldi_fiori_musicali/MS3	frescobaldi_fiori_musicali/MS3/12.45_Toccata_per_l'Elevatione.mscx	0	43-76 (G2-E5)			53-76 (F3-E5)	Organ	43-64 (G2-E4)	Organ					Bärenreiter Verlag (https://imslp.org/wiki/Special:ReverseLookup/39823)	from <i>Fiori Musicali</i>	Q209212	https://www.wikidata.org/wiki/Q3072749	https://musicbrainz.org/work/261a9473-b4d4-4f03-86a6-334c8a6d1720	https://viaf.org/viaf/179864547/	https://imslp.org/wiki/Fiori_Musicali,_Op.12_(Frescobaldi,_Girolamo)	https://imslp.org/wiki/Special:ReverseLookup/39823		https://musescore.com/user/11977961																																																				https://github.com/DCMLab/frescobaldi_fiori_musicali/blob/v2.2-40-gf8acff1/MS3/12.45_Toccata_per_l'Elevatione.mscx	frescobaldi_fiori_musicali/MS3/12.45_Toccata_per_l'Elevatione.mscx	True	False	True	True
